"V2"	"V3"	"V4"	"V5"
"82"	0.79	0.00199288382118684	0.00101080325795681	1975.81769949025
"83"	0.79	0.00199622824299537	0.00101280773544635	1968.91170965807
"84"	0.79	0.00199812101496151	0.00101276545587647	1971.747168496
"85"	0.79	0.00199346628545279	0.00101264076024074	1973.31844402623
"86"	0.79	0.00198913202085368	0.00101267188583981	1977.79689722216
"87"	0.79	0.00199620048497413	0.00100907654520996	1968.49091770499
"88"	0.79	0.00199800896363383	0.00101410674674017	1968.52697488476
"89"	0.79	0.00198959834048606	0.00101564908357074	1978.49821722162
"90"	0.79	0.00199731706175295	0.0010030010956384	1966.61563067361
"91"	0.79	0.00199387321483406	0.00100302805857326	1968.68454692278
"92"	0.79	0.00199197261647775	0.00100583342837243	1972.47285894142
"93"	0.79	0.00199793882302448	0.00100605595923771	1965.58005900163
